MR,POOR BURST,W,Outside Barrier,Make up position Stretch >= 6,HW,Capable Distance,Make up position Stretch >= 5,BO5/*.1,ELITE CLOSER,Early Profile,Sustain Profile,ELITE BURST,Middle Barrier,Good,Ran On Well,Make up position Stretch >= 9,Good to Firm,POOR CLOSER,Lay S Slow,Inside Barrier,Make up position Stretch >= 7,Make up position Stretch >= 8,H200 => PAR,Proven Class,ELITE 600,Good Run in 3,FAST EARLY,RECENCY 30-37,RECENCY 16-22,WIN NEXT START
83.7002893491486,1,-145211.03003246753,0,0,1076.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
81.468401799321,0,1.0,0,0,1091.0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
90.931736920013,1,1.0,0,0,1085.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
85.0354830966007,0,2.0,0,0,1086.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
78.5,1,2.0,0,0,1080.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
85.3675489754505,1,2.0,0,0,1084.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
86.1160578181998,0,2.0,1,0,1076.0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
81.0,1,2.0,1,0,1098.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84.4259084956423,1,2.0,0,0,1090.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
79.8806479313427,1,1.0,0,0,1099.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
74.7707402530604,1,1.0,0,0,1099.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
94.1535741803113,1,1.0,1,0,1089.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
82.3427753269184,1,1.0,0,0,1091.0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
84.4308530455321,1,1.0,0,0,1100.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
75.8377878306311,1,2.0,0,0,1082.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
86.2634253675665,1,1.0,0,0,1076.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
85.244790691691,1,1.0,1,0,1072.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66.0855839499869,1,4.0,1,0,1081.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
84.748042450665,1,1.0,0,0,1085.0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
81.1747464922493,0,3.0,1,0,1168.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
79.8325385463147,1,4.0,0,0,1171.0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
86.1916606403427,0,3.0,0,0,1186.0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
89.7992907533382,0,2.0,0,0,1180.0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
94.907644405926,0,2.0,0,0,1192.0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0
82.1225850837832,0,2.0,0,0,1192.0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
90.2741907265177,0,2.0,0,1,1184.0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
94.1803105281817,0,2.0,0,0,1179.0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0
90.9795284162843,0,2.0,1,1,1186.0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
93.2012616396273,0,1.0,0,1,1186.0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0
88.313701539539,0,3.0,0,0,1189.0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
93.8957496335849,0,3.0,0,0,1188.0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
90.2303156342533,0,2.0,1,0,1199.0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
93.853145219717,0,1.0,0,0,1188.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
96.5,0,2.0,1,0,1189.0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
93.3481176159075,0,2.0,0,0,1188.0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
92.1497424308968,0,2.0,0,0,1192.0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
89.3585265919825,0,3.0,1,0,1193.0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
87.5872110796989,0,1.0,0,0,1185.0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
85.6027453115618,0,3.0,1,0,1187.0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
83.0,0,4.0,1,0,1176.0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
94.1910304171671,0,2.0,1,0,1178.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
85.0,0,2.0,0,0,1178.0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
85.5984692376699,0,2.0,0,0,1164.0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90.6293745624125,0,3.0,1,0,1170.0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
95.8936724627018,0,3.0,0,0,1177.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
91.5,1,1.0,0,0,1188.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
87.8732540752665,0,1.0,0,0,1190.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
81.7342418962129,0,5.0,1,0,1176.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
93.431736920013,1,3.0,1,0,1181.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1
90.0354830966007,0,2.0,0,0,1191.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
81.9285412196627,1,3.0,1,0,1184.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0
91.3604092714565,1,2.0,0,0,1185.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0
83.3427865099307,0,3.0,1,0,1165.0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
89.124951365918,1,1.0,0,0,1168.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
85.5878597515045,1,1.0,0,0,1177.0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0
92.6106936796116,1,-145211.03003246753,0,0,1177.0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0
81.4478183183765,0,1.0,0,0,1121.0015173460238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.4070992403632,0,2.0,0,0,1121.0015173460238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.6282207239998,0,1.0,0,0,1121.0015173460238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98.0,0,2.0,0,0,1121.0015173460238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100.033631629095,0,1.0,0,0,1121.0015173460238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
101.137078385117,0,1.0,0,0,1121.0015173460238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
89.0,0,3.0,0,0,1121.0015173460238,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
88.7184694793583,0,1.0,1,0,999.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
98.0670154424485,0,2.0,1,1,1006.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
95.2478840781479,0,2.0,1,0,1008.0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
87.5752444761555,0,1.0,0,0,990.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1
95.9368493113774,0,3.0,1,0,1008.0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
92.9711575686832,1,1.0,0,0,1012.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0
85.9831376325857,0,2.0,1,0,1019.0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
88.6154717537921,0,1.0,1,0,990.0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
88.4934868817591,1,2.0,0,0,987.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
91.6635648656703,0,1.0,0,0,985.0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
104.437140574124,0,1.0,0,0,991.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
83.5112259905307,1,2.0,1,0,1000.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
89.0417925690894,1,1.0,0,0,1008.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
80.0,1,1.0,0,0,1024.0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
84.1244393675236,0,1.0,0,0,1006.0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
94.0200358454507,1,2.0,0,0,1012.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
86.4784696502336,1,2.0,0,0,1017.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0
95.0,0,1.0,0,0,1004.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
89.4215890734948,0,1.0,1,1,1014.0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
86.1579390896351,1,1.0,0,0,1006.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0
82.4520465047729,0,2.0,0,0,999.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
91.3936724627018,0,2.0,0,0,998.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
77.6639831606337,1,2.0,1,0,992.0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0
88.4732778811507,0,1.0,0,0,1016.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
95.9191313711579,0,2.0,0,0,1008.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0
83.5354830966007,1,1.0,0,0,1015.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0
88.5,1,1.0,0,0,1005.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0
85.5645801862411,0,3.0,1,0,1011.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
88.4996957534313,1,2.0,0,0,1015.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0
94.7129024952684,0,1.0,1,0,1007.0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
80.9345142469651,0,1.0,1,0,1010.0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
93.7637360128502,0,-145211.03003246753,0,0,1019.0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
82.6477080871224,1,3.0,1,0,1094.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
83.4017709199921,1,1.0,0,0,1097.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
83.381175062617,0,3.0,1,0,1086.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
80.0914155769342,1,1.0,0,0,1089.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
83.2316637146024,0,2.0,1,0,1073.0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
81.0090301073179,1,1.0,0,0,1075.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
85.7512731920042,1,2.0,0,0,1072.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
80.6627009664362,1,2.0,1,0,1065.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
85.9976045714633,1,2.0,0,0,1079.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0
87.826221127154,1,1.0,0,0,1070.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
95.7373375933033,0,2.0,0,0,1060.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
80.7707402530604,0,3.0,1,0,1059.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
86.5602841451142,0,3.0,1,0,1060.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
70.436019883691,1,3.0,1,0,1061.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
85.3377878306311,0,3.0,1,0,1063.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
82.1596952342221,1,2.0,1,0,1059.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
71.947956705796,1,3.0,0,0,1046.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
80.2611747136448,0,2.0,1,0,1047.0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
84.6293516924966,0,1.0,0,0,1041.0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
42.8849141468579,1,2.0,0,0,1034.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
99.9513042895536,0,3.0,0,0,1121.0015173460238,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87.1560846123428,0,2.0,0,0,1121.0015173460238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
93.8902935348223,0,2.0,0,0,1121.0015173460238,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92.5899073493433,0,2.0,0,0,1121.0015173460238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
94.5,0,1.0,0,0,1121.0015173460238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44.0,0,3.0,0,0,1121.0015173460238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
95.3477523852295,0,2.0,0,1,1121.0015173460238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88.5838413155843,0,3.0,0,0,1121.0015173460238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
91.2923942526236,0,2.0,0,0,1121.0015173460238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
91.3913024378823,0,3.0,1,0,1159.0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
92.1425385965601,0,1.0,1,1,1149.0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
92.1055689648981,0,1.0,1,0,1157.0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
84.0142014157012,0,2.0,1,0,1140.0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0
91.9963582023294,0,1.0,1,0,1129.0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
94.7861727844311,0,2.0,0,0,1139.0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
75.0,1,1.0,0,0,1145.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
90.4684452858669,0,2.0,0,0,1149.0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91.9474301352967,0,1.0,0,1,1152.0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
89.8699176938288,1,2.0,0,0,1146.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
86.2477535692141,1,2.0,0,0,1139.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
75.6421067221656,0,2.0,1,0,1158.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
86.849746583052,0,1.0,0,0,1152.0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
87.5778957019296,1,1.0,0,0,1151.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
84.4211257218894,1,2.0,0,0,1162.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
92.3679455154768,0,2.0,0,0,1157.0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
89.9031152095808,0,2.0,0,1,1166.0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
91.8264636139344,0,1.0,1,0,1161.0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1
91.0004090388401,0,2.0,1,0,1153.0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0
85.0,0,2.0,1,0,1153.0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
81.8029663960226,1,2.0,0,0,1169.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
94.7955410640687,0,1.0,1,0,1162.0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0
81.2218637037784,0,2.0,1,0,1181.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0
91.1547881761194,0,1.0,1,0,1168.0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0
76.5201363635138,1,1.0,0,0,1143.0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
63.0,0,1.0,0,0,1114.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
78.0,1,1.0,0,0,1104.0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
72.0,1,1.0,1,0,1112.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
71.0,1,1.0,0,0,1075.0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
72.5,0,1.0,0,0,1111.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0
77.1638004039602,1,1.0,0,0,1115.0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
68.0,1,3.0,0,0,1106.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2.0,1,2.0,1,0,1098.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
73.0,0,1.0,0,0,1089.0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0
67.5,1,1.0,0,0,1113.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0
74.0,1,3.0,0,0,1102.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0
66.5,1,-145211.03003246753,1,0,1103.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0
53.2970188459283,1,-145211.03003246753,0,0,1208.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
89.4928429040363,1,3.0,0,0,1098.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
80.0,0,2.0,1,0,1104.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
60.5,1,2.0,1,0,1102.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
87.2542657210815,1,1.0,1,0,1111.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
80.4609347034279,0,3.0,1,0,1138.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
81.5545822891611,0,2.0,0,0,1132.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
72.5,0,2.0,1,0,1119.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
62.0,1,2.0,1,0,1132.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
3.0,1,5.0,0,0,1131.0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
87.6269060410315,0,3.0,1,0,1125.0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
90.5677969901092,0,1.0,0,0,1106.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
84.4626760741118,0,2.0,0,0,1100.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
90.0733108327745,1,1.0,0,0,1122.0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
89.8559534192134,1,1.0,1,0,1121.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
85.0,0,1.0,0,0,1116.0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
95.9726826049573,0,1.0,0,0,1112.0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0
89.026804899629,0,1.0,0,0,1118.0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
89.5045451560555,0,1.0,0,0,1112.0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
79.5622037582533,0,1.0,0,0,1093.0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1
97.0492505310266,0,1.0,0,0,1091.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0
92.1579390896351,0,3.0,0,0,1087.0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
93.5534795809774,0,1.0,1,0,1101.0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1
97.1617205256293,0,2.0,0,0,1108.0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
82.0,1,2.0,0,0,1121.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0
99.2474111177492,0,3.0,1,0,1112.0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1
104.0,0,1.0,0,0,1122.0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
98.1496532196495,0,4.0,1,0,1111.0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1
